date,hour,farm_power_MW,price_EUR_MWh,store_decision
2024-10-30,8,60.42236167144776,124.34,0
2024-10-30,9,47.17883924102783,115.0,0
2024-10-30,10,62.124353599548336,109.68,0
2024-10-30,11,74.12272304534912,102.53,0
2024-10-30,12,93.76543790817261,106.95,0
2024-10-30,13,90.69845260620117,111.31,0
2024-10-30,14,71.91314294815064,126.16,0
2024-10-30,15,64.64845477294922,160.0,0
2024-10-30,16,64.11832706451416,193.88,0
2024-10-30,17,56.61862399291992,192.89,0
2024-10-30,18,43.01042395591736,159.44,0
2024-10-30,19,37.44888644599915,133.56,0
2024-10-30,20,32.15127807998657,122.67,0
2024-10-30,21,28.400416053771973,115.34,0
2024-10-30,22,30.737839287757872,112.37,0
2024-10-30,23,43.52913967895508,105.16,0
2024-10-31,0,51.62037535858154,98.51,0
2024-10-31,1,57.092603141784664,96.58,0
2024-10-31,2,64.31886408233642,94.81,0
2024-10-31,3,85.50191808700562,98.03,0
2024-10-31,4,95.31175186157226,102.34,0
2024-10-31,5,111.94411596679687,121.15,0
2024-10-31,6,126.87463775253296,135.53,0
2024-10-31,7,129.89033298110962,133.47,0
2024-10-31,8,143.04797729587557,123.28,0
2024-10-31,9,154.9678970632553,105.14,0
2024-10-31,10,166.8819407043457,98.05,0
2024-10-31,11,167.5403384399414,88.91,0
2024-10-31,12,167.34212979125977,92.55,0
2024-10-31,13,167.6422170410156,99.38,0
2024-10-31,14,168.2249674873352,111.5,0
2024-10-31,15,168.21368740653992,123.17,0
2024-10-31,16,168.16815298461916,129.0,0
2024-10-31,17,167.81945013427736,128.41,0
2024-10-31,18,167.3751082763672,117.84,0
2024-10-31,19,167.50078729248048,105.8,0
2024-10-31,20,167.27972451782227,85.34,0
2024-10-31,21,167.01420950317384,80.44,0
2024-10-31,22,162.33374891853333,64.56,0
2024-10-31,23,162.30416741466522,63.34,0
2024-11-01,0,164.27839847660064,62.95,0
2024-11-01,1,166.77247622680665,57.1,0
2024-11-01,2,166.81104528808595,54.54,0
2024-11-01,3,166.69389532470703,56.99,0
2024-11-01,4,166.58137564086914,63.21,0
2024-11-01,5,167.13285205078125,69.68,0
2024-11-01,6,167.65678491210937,70.35,0
2024-11-01,7,167.10496920776367,64.18,0
2024-11-01,8,166.02743453121184,61.2,0
2024-11-01,9,166.86142428588866,55.01,0
2024-11-01,10,168.21559282493592,32.04,0
2024-11-01,11,167.79362017822265,29.49,0
2024-11-01,12,166.71044137573242,34.9,0
2024-11-01,13,160.184096408844,63.83,0
2024-11-01,14,145.63112902736663,89.33,0
2024-11-01,15,137.2154930934906,115.98,0
2024-11-01,16,122.51850636291503,119.87,0
2024-11-01,17,114.99024964141846,117.97,0
2024-11-01,18,115.98973808670044,117.59,0
2024-11-01,19,113.53845331192018,113.2,0
2024-11-01,20,108.47636032104492,104.64,0
2024-11-01,21,105.62832401275635,98.41,0
2024-11-01,22,104.4093323020935,85.64,0
2024-11-01,23,86.83175090789796,95.75,0
2024-11-02,0,71.3267199897766,91.31,0
2024-11-02,1,66.34356353759766,88.76,0
2024-11-02,2,59.75468353271484,86.0,0
2024-11-02,3,39.394453499794004,86.85,0
2024-11-02,4,30.96280492115021,92.13,0
2024-11-02,5,38.92642649745941,96.97,0
2024-11-02,6,20.636708547592164,100.11,0
2024-11-02,7,9.40754341506958,101.16,0
2024-11-02,8,2.421775302886963,109.64,0
2024-11-02,9,0.04552865839004516,91.19,0
2024-11-02,10,0.0,94.44,0
2024-11-02,11,0.0,88.68,0
2024-11-02,12,0.0,91.51,0
2024-11-02,13,0.0,103.42,0
2024-11-02,14,0.10934935283660889,122.3,0
2024-11-02,15,0.12139513206481933,137.61,0
2024-11-02,16,0.0,158.56,0
2024-11-02,17,0.0,149.92,0
2024-11-02,18,0.0,134.96,0
2024-11-02,19,0.0,122.79,0
2024-11-02,20,1.0633924555778502,111.26,0
2024-11-02,21,4.977614707946778,106.28,0
2024-11-02,22,9.08851579284668,100.61,0
2024-11-02,23,12.219183975219726,101.19,0
2024-11-03,0,14.500811416625977,96.63,0
2024-11-03,1,14.622078437805177,89.05,0
2024-11-03,2,16.520362069129945,85.09,0
2024-11-03,3,21.45253997039795,87.43,0
2024-11-03,4,24.020235468864442,88.5,0
2024-11-03,5,30.493736251831052,95.56,0
2024-11-03,6,34.62235321426392,98.11,0
2024-11-03,7,45.03982367992401,88.47,0
2024-11-03,8,46.802871826171874,83.97,0
2024-11-03,9,45.85969307613373,70.71,0
2024-11-03,10,52.64226560211182,60.78,0
2024-11-03,11,58.147453582763674,52.63,0
2024-11-03,12,63.613554222106934,61.08,0
2024-11-03,13,72.81040843963623,84.37,0
2024-11-03,14,84.80886251449586,100.95,0
2024-11-03,15,84.84770725250245,115.16,0
2024-11-03,16,81.16800756454468,127.91,0
2024-11-03,17,76.22025426864624,126.09,0
2024-11-03,18,75.45515115737915,120.72,0
2024-11-03,19,79.1193355178833,110.8,0
2024-11-03,20,80.17680381774902,102.0,0
2024-11-03,21,69.09118698120118,100.69,0
2024-11-03,22,48.74921605682373,94.53,0
2024-11-03,23,38.288788561820986,92.04,0
2024-11-04,0,26.455764939308168,89.96,0
2024-11-04,1,15.934123446464538,90.07,0
2024-11-04,2,8.439094573974609,89.86,0
2024-11-04,3,5.5775232582092285,90.8,0
2024-11-04,4,4.729448066711426,98.52,0
2024-11-04,5,3.636116500854492,124.89,0
2024-11-04,6,2.0306147346496584,144.91,0
2024-11-04,7,0.7041131129264832,139.18,0
2024-11-04,8,0.0,120.63,0
2024-11-04,9,0.0,100.0,0
2024-11-04,10,0.0,97.12,0
2024-11-04,11,0.0,95.16,0
2024-11-04,12,0.0,98.47,0
2024-11-04,13,0.0,103.17,0
2024-11-04,14,0.0,130.4,0
2024-11-04,15,0.0,181.47,0
2024-11-04,16,0.47552258348464965,290.21,0
2024-11-04,17,0.8363903746604919,241.04,0
2024-11-04,18,1.139612766265869,162.09,0
2024-11-04,19,2.9879713325500488,123.0,0
2024-11-04,20,5.526813526153565,112.27,0
2024-11-04,21,8.469311233520507,107.98,0
2024-11-04,22,7.2782862167358395,97.6,0
2024-11-04,23,11.692565940856934,101.77,0
2024-11-05,0,13.707362628936767,94.0,0
2024-11-05,1,14.581807262420655,91.2,0
2024-11-05,2,14.82174698638916,93.0,0
2024-11-05,3,12.940326862335205,95.39,0
2024-11-05,4,9.292890884399414,104.88,0
2024-11-05,5,6.261061466217042,127.95,0
2024-11-05,6,6.093315971374512,149.32,0
2024-11-05,7,8.46436364364624,139.15,0
2024-11-05,8,10.33891597366333,118.23,0
2024-11-05,9,8.346949287414551,105.87,0
2024-11-05,10,5.877860893249512,95.28,0
2024-11-05,11,4.50914889907837,94.92,0
2024-11-05,12,4.023164291381836,99.25,0
2024-11-05,13,2.9025917015075686,110.35,0
2024-11-05,14,2.59983678817749,155.99,0
2024-11-05,15,3.5775856819152834,331.83,0
2024-11-05,16,4.398922370910644,505.31,0
2024-11-05,17,5.381342399597168,468.74,0
2024-11-05,18,6.304919746398926,341.7,0
2024-11-05,19,5.719430431365967,172.14,0
2024-11-05,20,4.087642295837402,130.77,0
2024-11-05,21,2.022287040710449,117.77,0
2024-11-05,22,0.8363708467483519,110.03,0
2024-11-05,23,0.53984725856781,106.39,0
2024-11-06,0,0.17944439220428468,99.05,0
2024-11-06,1,0.0,95.47,0
2024-11-06,2,0.0,97.04,0
2024-11-06,3,0.0,100.51,0
2024-11-06,4,0.0,110.25,0
2024-11-06,5,0.0,163.4,0
2024-11-06,6,0.0,299.99,0
2024-11-06,7,0.0,240.54,0
2024-11-06,8,0.0,144.94,0
2024-11-06,9,0.0,133.46,0
2024-11-06,10,0.0,123.2,0
2024-11-06,11,0.0,123.2,0
2024-11-06,12,0.0,125.55,0
2024-11-06,13,0.0,141.76,0
2024-11-06,14,0.0,270.09,0
2024-11-06,15,0.0,524.25,0
2024-11-06,16,0.0,820.11,0
2024-11-06,17,0.0,805.08,0
2024-11-06,18,0.0,450.0,0
2024-11-06,19,0.0,207.35,0
2024-11-06,20,0.0,133.48,0
2024-11-06,21,0.0,119.35,0
2024-11-06,22,0.0,111.73,0
2024-11-06,23,0.7781134672164917,109.54,0
2024-11-07,0,4.897313404083252,102.98,0
2024-11-07,1,1.8251828498840332,99.74,0
2024-11-07,2,0.7381457161903381,99.85,0
2024-11-07,3,1.0178838601112365,102.73,0
2024-11-07,4,1.8820086364746094,116.89,0
2024-11-07,5,1.9394499778747558,157.41,0
2024-11-07,6,0.3728375988006592,219.56,0
2024-11-07,7,0.0,191.99,0
2024-11-07,8,0.40587026596069337,152.92,0
2024-11-07,9,0.39050768423080445,148.9,0
2024-11-07,10,0.4751098222732544,134.81,0
2024-11-07,11,0.7483502540588379,135.06,0
2024-11-07,12,0.5693231706619263,132.91,0
2024-11-07,13,0.1703457226753235,139.94,0
2024-11-07,14,0.0,189.42,0
2024-11-07,15,0.0,261.16,0
2024-11-07,16,0.0,408.26,0
2024-11-07,17,0.36573291635513305,296.78,0
2024-11-07,18,0.7205853080749511,175.11,0
2024-11-07,19,0.7143385162353515,129.41,0
2024-11-07,20,0.8138607816696167,113.92,0
2024-11-07,21,0.9804231719970704,111.77,0
2024-11-07,22,3.4007975234985355,99.87,0
2024-11-07,23,5.989389347076416,99.57,0
2024-11-08,0,6.639285850524902,99.73,0
2024-11-08,1,3.733165798187256,97.97,0
2024-11-08,2,3.458338279724121,97.69,0
2024-11-08,3,4.955405708312988,97.45,0
2024-11-08,4,7.379297126770019,98.21,0
2024-11-08,5,13.781339515686035,107.19,0
2024-11-08,6,18.01503770542145,127.55,0
2024-11-08,7,24.752526094436647,132.91,0
2024-11-08,8,31.666902932167055,126.52,0
2024-11-08,9,51.78203942871094,117.34,0
2024-11-08,10,85.35909244537353,110.94,0
2024-11-08,11,83.061836643219,105.59,0
2024-11-08,12,81.1300937461853,106.81,0
2024-11-08,13,74.09504934310912,112.25,0
2024-11-08,14,65.58283856964111,123.59,0
2024-11-08,15,54.2264990158081,129.1,0
2024-11-08,16,49.535499000549315,128.56,0
2024-11-08,17,52.71505787658692,132.9,0
2024-11-08,18,68.32644495391847,127.19,0
2024-11-08,19,71.60833728790283,115.74,0
2024-11-08,20,61.38307074737549,109.48,0
2024-11-08,21,44.46184485340119,113.0,0
2024-11-08,22,25.000345756530763,104.06,0
2024-11-08,23,25.71487157535553,105.1,0
2024-11-09,0,35.716818079948425,99.96,0
2024-11-09,1,38.400272755622865,98.0,0
2024-11-09,2,44.08526932525635,96.68,0
2024-11-09,3,47.61025561523437,98.41,0
2024-11-09,4,47.08658228302002,100.69,0
2024-11-09,5,42.338376574516296,104.31,0
2024-11-09,6,38.52546218776703,109.87,0
2024-11-09,7,38.39794837474823,114.1,0
2024-11-09,8,38.3582186794281,114.6,0
2024-11-09,9,28.73927635002136,109.97,0
2024-11-09,10,21.888841678619386,106.4,0
2024-11-09,11,15.249584815979006,106.88,0
2024-11-09,12,12.095200069427491,108.0,0
2024-11-09,13,8.45307529449463,110.18,0
2024-11-09,14,8.246763656616212,121.46,0
2024-11-09,15,9.381886219024658,137.23,0
2024-11-09,16,9.957759532928467,146.93,0
2024-11-09,17,8.949676860809326,147.8,0
2024-11-09,18,8.4394255027771,139.9,0
2024-11-09,19,7.940515605926514,128.32,0
2024-11-09,20,6.655811862945556,117.96,0
2024-11-09,21,5.443264217376709,114.53,0
2024-11-09,22,3.2507560386657715,110.1,0
2024-11-09,23,5.19207836151123,104.99,0
2024-11-10,0,8.680431552886963,102.28,0
2024-11-10,1,10.572964347839356,102.01,0
2024-11-10,2,13.841858631134034,100.86,0
2024-11-10,3,14.307920780181886,100.88,0
2024-11-10,4,14.870070762634278,101.98,0
2024-11-10,5,18.457036067962648,100.32,0
2024-11-10,6,20.209246685028077,102.45,0
2024-11-10,7,19.6368210811615,105.38,0
2024-11-10,8,17.821552087783814,110.99,0
2024-11-10,9,15.085660663604738,112.62,0
2024-11-10,10,18.32297318172455,110.13,0
2024-11-10,11,20.98749964427948,110.92,0
2024-11-10,12,23.404212524414064,108.6,0
2024-11-10,13,28.136490752220155,112.36,0
2024-11-10,14,35.311575187683104,126.22,0
2024-11-10,15,43.851970355987554,134.02,0
2024-11-10,16,57.247891822814935,148.72,0
2024-11-10,17,60.42062395477295,146.01,0
2024-11-10,18,57.16498919677734,138.61,0
2024-11-10,19,50.74474669647217,125.31,0
2024-11-10,20,45.640159606933594,115.28,0
2024-11-10,21,41.78555271434784,111.1,0
2024-11-10,22,53.98276732635498,108.02,0
2024-11-10,23,48.39370630645752,109.65,0
2024-11-11,0,46.12695383262634,103.68,0
2024-11-11,1,42.05700596523285,100.0,0
2024-11-11,2,35.74585562324524,97.86,0
2024-11-11,3,46.27742692565918,97.5,0
2024-11-11,4,56.07633226776123,103.89,0
2024-11-11,5,82.29329195022582,115.69,0
2024-11-11,6,116.50685140228272,128.35,0
2024-11-11,7,130.09709169387818,135.06,0
2024-11-11,8,112.96284497451782,132.94,0
2024-11-11,9,66.16673394012452,128.5,0
2024-11-11,10,60.87665045928954,124.21,0
2024-11-11,11,24.78552656364441,119.84,0
2024-11-11,12,9.264157276153565,129.02,0
2024-11-11,13,19.51984815788269,130.44,0
2024-11-11,14,39.841707424163815,139.05,0
2024-11-11,15,48.61503950500489,140.94,0
2024-11-11,16,54.952052146911626,153.18,0
2024-11-11,17,62.257435615539556,147.09,0
2024-11-11,18,63.72016426849365,133.7,0
2024-11-11,19,56.749302543640134,121.94,0
2024-11-11,20,49.72370274353027,112.88,0
2024-11-11,21,43.08645703697205,111.56,0
2024-11-11,22,39.708847535133366,105.4,0
2024-11-11,23,32.20244889450073,110.31,0
2024-11-12,0,35.34120673942566,104.64,0
2024-11-12,1,39.242791952133175,102.69,0
2024-11-12,2,35.87692487812042,103.99,0
2024-11-12,3,27.02299850177765,107.5,0
2024-11-12,4,22.848080446243287,118.01,0
2024-11-12,5,22.32844464969635,147.67,0
2024-11-12,6,16.807948877334596,185.52,0
2024-11-12,7,12.80250114440918,201.64,0
2024-11-12,8,13.732476448059082,223.33,0
2024-11-12,9,8.400420845031737,190.24,0
2024-11-12,10,8.923999237060546,171.08,0
2024-11-12,11,8.373186630249023,161.59,0
2024-11-12,12,8.856812519073486,156.47,0
2024-11-12,13,1.4584061508178712,174.37,0
2024-11-12,14,1.1002116651535034,218.78,0
2024-11-12,15,10.643158023834228,272.73,0
2024-11-12,16,10.661432647705078,317.89,0
2024-11-12,17,8.653969505310059,225.33,0
2024-11-12,18,10.033583084106446,171.35,0
2024-11-12,19,9.700926097869873,149.12,0
2024-11-12,20,9.132296447753907,131.9,0
2024-11-12,21,6.055482501983643,125.21,0
2024-11-12,22,2.5647120323181154,115.59,0
2024-11-12,23,0.8291958103179933,117.15,0
2024-11-13,0,0.005565989971160889,111.71,0
2024-11-13,1,0.11571812725067139,107.85,0
2024-11-13,2,0.7226480441093446,107.45,0
2024-11-13,3,0.9830035314559937,110.63,0
2024-11-13,4,1.7474649696350097,119.0,0
2024-11-13,5,3.5816017684936523,131.1,0
2024-11-13,6,3.886388557434082,164.78,0
2024-11-13,7,5.328879970550537,225.45,0
2024-11-13,8,11.006444309234618,227.43,0
2024-11-13,9,20.393132497787477,200.8,0
2024-11-13,10,30.939853812217713,177.7,0
2024-11-13,11,37.590182976722716,160.99,0
2024-11-13,12,45.2787269897461,162.07,0
2024-11-13,13,60.38268756866455,159.9,0
2024-11-13,14,56.61066886138916,165.6,0
2024-11-13,15,66.25814460754394,178.28,0
2024-11-13,16,68.24314739227295,178.43,0
2024-11-13,17,76.73448863983154,173.9,0
2024-11-13,18,83.44467029571534,161.79,0
2024-11-13,19,86.71104166030884,125.22,0
2024-11-13,20,88.94553091049194,114.86,0
2024-11-13,21,96.11578433990478,113.51,0
2024-11-13,22,117.57031007766723,106.62,0
2024-11-13,23,116.49723112106324,101.7,0
2024-11-14,0,95.89295602798462,99.83,0
2024-11-14,1,98.21351303100586,96.01,0
2024-11-14,2,101.20729439163208,92.25,0
2024-11-14,3,96.60609689712524,91.41,0
2024-11-14,4,108.04050899505614,92.24,0
2024-11-14,5,137.85065412139892,103.44,0
2024-11-14,6,132.5617815170288,115.61,0
2024-11-14,7,120.9347791671753,127.14,0
2024-11-14,8,117.65073686599732,123.92,0
2024-11-14,9,115.5127144317627,125.65,0
2024-11-14,10,123.99752406692504,124.84,0
2024-11-14,11,141.5045638332367,121.68,0
2024-11-14,12,157.47636924362183,127.4,0
2024-11-14,13,120.94186291122436,134.01,0
2024-11-14,14,117.1438006324768,142.18,0
2024-11-14,15,103.11591487884522,147.41,0
2024-11-14,16,102.81722216033936,155.91,0
2024-11-14,17,98.41800504684448,154.09,0
2024-11-14,18,89.42664710998535,148.29,0
2024-11-14,19,87.47366231918335,138.58,0
2024-11-14,20,85.56711067199707,129.44,0
2024-11-14,21,84.35584316253663,122.89,0
2024-11-14,22,83.78964654922486,112.48,0
2024-11-14,23,87.66540355682373,110.44,0
2024-11-15,0,77.11294979095459,106.71,0
2024-11-15,1,72.49840930938721,107.01,0
2024-11-15,2,71.91503299713135,103.62,0
2024-11-15,3,68.27095085906983,104.42,0
2024-11-15,4,66.06554015350342,108.6,0
2024-11-15,5,67.73365789031983,129.26,0
2024-11-15,6,75.45469980239868,144.16,0
2024-11-15,7,79.77735466003418,157.77,0
2024-11-15,8,76.85889335632324,150.86,0
2024-11-15,9,73.44021789550781,138.84,0
2024-11-15,10,86.83821092605591,135.08,0
2024-11-15,11,92.38620992660522,121.74,0
2024-11-15,12,83.79605014801025,121.8,0
2024-11-15,13,83.04917049407959,131.89,0
2024-11-15,14,76.00064186096192,141.75,0
2024-11-15,15,80.67591779708862,133.95,0
2024-11-15,16,87.78326362609863,136.26,0
2024-11-15,17,101.6708620262146,134.77,0
2024-11-15,18,130.8697456626892,128.39,0
2024-11-15,19,155.74310678100585,115.73,0
2024-11-15,20,163.49649455165863,110.74,0
2024-11-15,21,164.368878613472,108.19,0
2024-11-15,22,161.13534235095977,98.1,0
2024-11-15,23,164.45670314884185,101.92,0
2024-11-16,0,166.01659398651123,95.43,0
2024-11-16,1,166.99652105712892,89.87,0
2024-11-16,2,167.17940698242188,86.57,0
2024-11-16,3,167.59378665161134,88.81,0
2024-11-16,4,168.038175201416,86.95,0
2024-11-16,5,168.12786099243164,73.82,0
2024-11-16,6,168.21365530586243,90.1,0
2024-11-16,7,168.24852773094176,104.75,0
2024-11-16,8,168.2723589820862,109.77,0
2024-11-16,9,168.27375273513795,107.6,0
2024-11-16,10,168.20838768196106,99.03,0
2024-11-16,11,168.21396493148805,96.98,0
2024-11-16,12,167.99451516723633,96.97,0
2024-11-16,13,164.54168239688875,93.72,0
2024-11-16,14,142.3446672592163,100.22,0
2024-11-16,15,94.69429824829102,108.99,0
2024-11-16,16,63.70493103790283,118.93,0
2024-11-16,17,47.57983428955078,114.95,0
2024-11-16,18,42.32130528831482,104.18,0
2024-11-16,19,48.10592237091065,82.67,0
2024-11-16,20,73.83464572906495,72.82,0
2024-11-16,21,106.3812424850464,73.83,0
2024-11-16,22,112.16343363189698,65.67,0
2024-11-16,23,81.09449312210083,80.1,0
2024-11-17,0,60.05614352416992,69.28,0
2024-11-17,1,56.671996719360344,72.48,0
2024-11-17,2,72.72199928283692,58.72,0
2024-11-17,3,104.87599327468872,42.0,0
2024-11-17,4,118.63011861419676,34.81,0
2024-11-17,5,118.61684819412233,42.36,0
2024-11-17,6,139.85264035320282,60.69,0
2024-11-17,7,160.9190246400833,64.8,0
2024-11-17,8,158.88612375354768,65.4,0
2024-11-17,9,149.81013286685942,68.3,0
2024-11-17,10,137.36575587844848,64.79,0
2024-11-17,11,113.84416790771485,54.9,0
2024-11-17,12,134.8840138349533,46.86,0
2024-11-17,13,124.43912900161743,61.25,0
2024-11-17,14,149.1798547897339,64.8,0
2024-11-17,15,148.80131995296477,70.1,0
2024-11-17,16,135.21546475982666,102.84,0
2024-11-17,17,158.03083038425444,80.7,0
2024-11-17,18,158.77991866207122,65.4,0
2024-11-17,19,142.00925335979463,57.41,0
2024-11-17,20,144.85150814151763,64.79,0
2024-11-17,21,157.13555124378206,68.76,0
2024-11-17,22,148.9655475053787,62.02,0
2024-11-17,23,146.06012102222442,65.42,0
2024-11-18,0,125.41040620422363,64.39,0
2024-11-18,1,151.5329181060791,59.86,0
2024-11-18,2,160.4124686536789,42.39,0
2024-11-18,3,158.85458848571778,58.17,0
2024-11-18,4,155.8274851140976,74.23,0
2024-11-18,5,153.57760067081452,95.55,0
2024-11-18,6,147.36035410022737,121.66,0
2024-11-18,7,147.29173330879212,121.91,0
2024-11-18,8,149.5350835618973,119.56,0
2024-11-18,9,151.30330147361755,111.51,0
2024-11-18,10,80.78827697753907,92.98,0
2024-11-18,11,93.75178442001344,79.5,0
2024-11-18,12,125.53939839935303,94.13,0
2024-11-18,13,149.05103452777863,109.52,0
2024-11-18,14,157.55003373241425,119.98,0
2024-11-18,15,163.81742399311065,132.48,0
2024-11-18,16,160.82720721817017,159.9,0
2024-11-18,17,142.83838783836364,161.82,0
2024-11-18,18,130.09186395263671,152.96,0
2024-11-18,19,97.26854496002197,128.94,0
2024-11-18,20,77.35383230209351,117.62,0
2024-11-18,21,56.37204876708984,116.99,0
2024-11-18,22,29.041755781173705,108.7,0
2024-11-18,23,13.157910507202148,107.06,0
2024-11-19,0,7.337967796325684,101.4,0
2024-11-19,1,8.702350479125977,95.58,0
2024-11-19,2,18.89428620529175,91.73,0
2024-11-19,3,15.734363605499267,95.28,0
2024-11-19,4,10.006585830688476,98.73,0
2024-11-19,5,9.430038402557374,116.27,0
2024-11-19,6,11.15476986694336,131.59,0
2024-11-19,7,14.136806076049805,155.06,0
2024-11-19,8,7.728757942199707,157.57,0
2024-11-19,9,3.964291648864746,156.26,0
2024-11-19,10,5.146892280578613,152.81,0
2024-11-19,11,2.1539177169799806,148.19,0
2024-11-19,12,2.8724730949401853,144.14,0
2024-11-19,13,4.1477528572082525,140.15,0
2024-11-19,14,2.0860214767456053,128.78,0
2024-11-19,15,6.881919307708741,132.89,0
2024-11-19,16,11.1754958152771,140.19,0
2024-11-19,17,10.046926460266112,134.65,0
2024-11-19,18,12.4003286819458,125.93,0
2024-11-19,19,15.114904964447023,117.1,0
2024-11-19,20,10.906769371032714,109.37,0
2024-11-19,21,7.039318851470947,105.25,0
2024-11-19,22,6.49657654953003,89.84,0
2024-11-19,23,5.514046211242676,100.14,0
2024-11-20,0,3.8856681404113766,92.0,0
2024-11-20,1,5.342155254364014,86.6,0
2024-11-20,2,7.5768330230712895,81.52,0
2024-11-20,3,7.71475679397583,81.96,0
2024-11-20,4,5.798760738372803,93.29,0
2024-11-20,5,9.999338081359863,107.55,0
2024-11-20,6,22.13604121398926,135.62,0
2024-11-20,7,23.085412671089173,142.87,0
2024-11-20,8,16.14033990097046,140.09,0
2024-11-20,9,16.86775462818146,120.35,0
2024-11-20,10,5.074552333831788,107.77,0
2024-11-20,11,8.734879554748535,97.26,0
2024-11-20,12,15.397187232971191,97.36,0
2024-11-20,13,21.45118420314789,106.64,0
2024-11-20,14,27.121975590705873,130.84,0
2024-11-20,15,28.282922904968263,135.09,0
2024-11-20,16,37.07388633155823,142.0,0
2024-11-20,17,39.971950232505804,142.58,0
2024-11-20,18,35.90832984638214,140.26,0
2024-11-20,19,22.367184330940248,135.98,0
2024-11-20,20,10.06002061843872,123.05,0
2024-11-20,21,4.505805564880371,116.42,0
2024-11-20,22,0.20531834077835082,103.5,0
2024-11-20,23,5.48930553817749,93.96,0
2024-11-21,0,28.707923034667967,90.4,0
2024-11-21,1,53.314626548767095,86.8,0
2024-11-21,2,73.34644889831543,84.15,0
2024-11-21,3,54.59462413787842,84.23,0
2024-11-21,4,37.70207178497314,92.48,0
2024-11-21,5,58.914362113952635,107.17,0
2024-11-21,6,102.33679583358764,121.44,0
2024-11-21,7,127.91873213195801,132.99,0
2024-11-21,8,133.60821909999848,134.98,0
2024-11-21,9,107.61090621185303,127.33,0
2024-11-21,10,49.86197534179688,115.47,0
2024-11-21,11,14.32098225402832,113.57,0
2024-11-21,12,6.134714756011963,120.83,0
2024-11-21,13,0.6487514820098876,141.62,0
2024-11-21,14,0.07620567083358765,154.85,0
2024-11-21,15,8.960781360626221,174.97,0
2024-11-21,16,45.329475972175594,182.26,0
2024-11-21,17,84.32833871841432,161.34,0
2024-11-21,18,80.61416679382324,154.05,0
2024-11-21,19,49.50287731933594,131.33,0
2024-11-21,20,24.121158053398133,123.05,0
2024-11-21,21,8.966595085144043,122.9,0
2024-11-21,22,0.0,107.46,0
2024-11-21,23,0.0,116.12,0
2024-11-22,0,1.0648824620246888,106.21,0
2024-11-22,1,15.351404663085937,97.85,0
2024-11-22,2,38.14707019901276,91.37,0
2024-11-22,3,54.73207301330566,88.65,0
2024-11-22,4,84.22334226608277,92.16,0
2024-11-22,5,125.55353495407104,117.06,0
2024-11-22,6,134.8718182525635,135.3,0
2024-11-22,7,136.41426456069945,144.08,0
2024-11-22,8,123.2945320701599,141.58,0
2024-11-22,9,109.1457586669922,135.75,0
2024-11-22,10,41.34429913616181,116.84,0
2024-11-22,11,88.56963684082031,105.14,0
2024-11-22,12,111.42406398010253,95.23,0
2024-11-22,13,38.427915670394896,96.18,0
2024-11-22,14,34.01613746452332,106.24,0
2024-11-22,15,109.35493018341063,111.21,0
2024-11-22,16,137.85402736759187,128.44,0
2024-11-22,17,146.60352031803131,134.28,0
2024-11-22,18,135.61645645236968,128.8,0
2024-11-22,19,82.1307759475708,106.21,0
2024-11-22,20,66.37881436157227,106.35,0
2024-11-22,21,125.4727988319397,93.25,0
2024-11-22,22,126.38319914245605,77.0,0
2024-11-22,23,139.08755037403108,80.0,0
2024-11-23,0,110.20501040267945,76.87,0
2024-11-23,1,124.17353499984742,77.88,0
2024-11-23,2,96.51478214263916,79.04,0
2024-11-23,3,67.2045231628418,79.35,0
2024-11-23,4,60.89101483154297,82.54,0
2024-11-23,5,44.6960047044754,82.05,0
2024-11-23,6,41.45246032619477,89.27,0
2024-11-23,7,36.86408943557739,97.48,0
2024-11-23,8,39.176090829849244,85.62,0
2024-11-23,9,50.67501235198974,78.54,0
2024-11-23,10,59.81798606872559,73.5,0
2024-11-23,11,76.38624006271363,71.2,0
2024-11-23,12,84.45423854827881,75.85,0
2024-11-23,13,119.7708179397583,85.68,0
2024-11-23,14,143.16962646102905,104.55,0
2024-11-23,15,159.69034421539305,87.31,0
2024-11-23,16,166.65180102539063,95.56,0
2024-11-23,17,168.20763448333742,86.08,0
2024-11-23,18,168.2828247756958,71.0,0
2024-11-23,19,168.28326776504517,59.55,0
2024-11-23,20,168.29999999999998,48.03,0
2024-11-23,21,168.29999999999998,39.1,0
2024-11-23,22,168.29999999999998,18.46,1
2024-11-23,23,168.23718062782288,1.01,1
2024-11-24,0,167.05571859741212,0.0,1
2024-11-24,1,163.74095215415954,0.0,1
2024-11-24,2,164.792987657547,-0.01,1
2024-11-24,3,168.21377368927003,-0.02,1
2024-11-24,4,168.29999999999998,-0.03,1
2024-11-24,5,168.29999999999998,-0.05,1
2024-11-24,6,168.29999999999998,-0.03,1
2024-11-24,7,168.29999999999998,1.37,1
2024-11-24,8,168.29999999999998,3.75,1
2024-11-24,9,168.29999999999998,2.07,1
2024-11-24,10,168.29999999999998,2.53,1
2024-11-24,11,168.29999999999998,1.01,1
2024-11-24,12,168.29999999999998,1.01,1
2024-11-24,13,168.29999999999998,3.11,1
2024-11-24,14,168.29999999999998,6.61,1
2024-11-24,15,168.29999999999998,13.99,1
2024-11-24,16,168.29999999999998,15.52,1
2024-11-24,17,168.29999999999998,16.18,1
2024-11-24,18,168.29999999999998,12.02,1
2024-11-24,19,168.29999999999998,7.4,1
