Zeit;Zeitzone;50Hertz;Amprion;TenneT TSO;TransnetBW
2024-03-18 12:00;CET;60,510;N.E.;2060,780;N.E.
2024-03-18 13:00;CET;69,770;N.E.;1856,250;N.E.
2024-03-18 14:00;CET;70,910;N.E.;1563,980;N.E.
2024-03-18 15:00;CET;67,660;N.E.;1534,780;N.E.
2024-03-18 16:00;CET;108,120;N.E.;1384,830;N.E.
2024-03-18 17:00;CET;120,410;N.E.;1348,200;N.E.
2024-03-18 18:00;CET;135,810;N.E.;1136,100;N.E.
2024-03-18 19:00;CET;193,460;N.E.;1111,400;N.E.
2024-03-18 20:00;CET;180,750;N.E.;1098,630;N.E.
2024-03-18 21:00;CET;135,710;N.E.;1215,350;N.E.
2024-03-18 22:00;CET;136,570;N.E.;1257,200;N.E.
2024-03-18 23:00;CET;132,430;N.E.;1158,050;N.E.
2024-03-19 00:00;CET;140,180;N.E.;1163,980;N.E.
2024-03-19 01:00;CET;187,160;N.E.;1335,900;N.E.
2024-03-19 02:00;CET;120,280;N.E.;1650,180;N.E.
2024-03-19 03:00;CET;129,230;N.E.;2196,180;N.E.
2024-03-19 04:00;CET;87,270;N.E.;2297,750;N.E.
2024-03-19 05:00;CET;90,440;N.E.;2380,700;N.E.
2024-03-19 06:00;CET;139,790;N.E.;2421,150;N.E.
2024-03-19 07:00;CET;133,510;N.E.;3000,980;N.E.
2024-03-19 08:00;CET;168,090;N.E.;3462,600;N.E.
2024-03-19 09:00;CET;240,460;N.E.;3839,030;N.E.
2024-03-19 10:00;CET;373,100;N.E.;3948,630;N.E.
2024-03-19 11:00;CET;373,190;N.E.;3836,980;N.E.
2024-03-19 12:00;CET;324,840;N.E.;3641,880;N.E.
2024-03-19 13:00;CET;346,920;N.E.;3724,480;N.E.
2024-03-19 14:00;CET;385,930;N.E.;3867,550;N.E.
2024-03-19 15:00;CET;476,260;N.E.;3832,500;N.E.
2024-03-19 16:00;CET;548,590;N.E.;3452,000;N.E.
2024-03-19 17:00;CET;452,500;N.E.;3281,480;N.E.
2024-03-19 18:00;CET;431,530;N.E.;3063,280;N.E.
2024-03-19 19:00;CET;464,580;N.E.;2546,800;N.E.
2024-03-19 20:00;CET;437,230;N.E.;1960,930;N.E.
2024-03-19 21:00;CET;369,460;N.E.;1356,580;N.E.
2024-03-19 22:00;CET;340,900;N.E.;888,900;N.E.
2024-03-19 23:00;CET;319,130;N.E.;560,030;N.E.
2024-03-20 00:00;CET;367,840;N.E.;334,730;N.E.
2024-03-20 01:00;CET;418,170;N.E.;186,530;N.E.
2024-03-20 02:00;CET;428,630;N.E.;86,580;N.E.
2024-03-20 03:00;CET;375,170;N.E.;86,930;N.E.
2024-03-20 04:00;CET;349,760;N.E.;44,930;N.E.
2024-03-20 05:00;CET;291,780;N.E.;15,100;N.E.
2024-03-20 06:00;CET;296,620;N.E.;25,180;N.E.
2024-03-20 07:00;CET;278,040;N.E.;109,550;N.E.
2024-03-20 08:00;CET;213,970;N.E.;184,930;N.E.
2024-03-20 09:00;CET;148,710;N.E.;222,280;N.E.
2024-03-20 10:00;CET;155,740;N.E.;143,380;N.E.
2024-03-20 11:00;CET;162,420;N.E.;81,530;N.E.
2024-03-20 12:00;CET;112,680;N.E.;52,230;N.E.
2024-03-20 13:00;CET;103,920;N.E.;83,700;N.E.
2024-03-20 14:00;CET;46,250;N.E.;143,400;N.E.
2024-03-20 15:00;CET;43,910;N.E.;142,430;N.E.
2024-03-20 16:00;CET;16,130;N.E.;214,200;N.E.
2024-03-20 17:00;CET;5,720;N.E.;450,300;N.E.
2024-03-20 18:00;CET;4,370;N.E.;672,230;N.E.
2024-03-20 19:00;CET;2,710;N.E.;1069,980;N.E.
2024-03-20 20:00;CET;0,600;N.E.;1454,530;N.E.
2024-03-20 21:00;CET;0,000;N.E.;2044,580;N.E.
2024-03-20 22:00;CET;0,260;N.E.;2445,730;N.E.
2024-03-20 23:00;CET;4,430;N.E.;2700,500;N.E.
2024-03-21 00:00;CET;15,260;N.E.;2535,780;N.E.
2024-03-21 01:00;CET;25,780;N.E.;3360,180;N.E.
2024-03-21 02:00;CET;52,950;N.E.;4305,130;N.E.
2024-03-21 03:00;CET;81,380;N.E.;4657,350;N.E.
2024-03-21 04:00;CET;90,870;N.E.;4640,900;N.E.
2024-03-21 05:00;CET;114,130;N.E.;4014,180;N.E.
2024-03-21 06:00;CET;181,380;N.E.;3221,580;N.E.
2024-03-21 07:00;CET;178,070;N.E.;2262,030;N.E.
2024-03-21 08:00;CET;125,390;N.E.;1581,550;N.E.
2024-03-21 09:00;CET;189,500;N.E.;1151,300;N.E.
2024-03-21 10:00;CET;197,610;N.E.;559,600;N.E.
2024-03-21 11:00;CET;161,160;N.E.;508,880;N.E.
2024-03-21 12:00;CET;187,520;N.E.;771,630;N.E.
2024-03-21 13:00;CET;244,250;N.E.;767,050;N.E.
2024-03-21 14:00;CET;218,650;N.E.;946,380;N.E.
2024-03-21 15:00;CET;41,160;N.E.;1652,350;N.E.
2024-03-21 16:00;CET;0,180;N.E.;2981,350;N.E.
2024-03-21 17:00;CET;20,070;N.E.;4221,180;N.E.
2024-03-21 18:00;CET;99,120;N.E.;4706,200;N.E.
2024-03-21 19:00;CET;270,100;N.E.;4621,200;N.E.
2024-03-21 20:00;CET;361,240;N.E.;4892,180;N.E.
2024-03-21 21:00;CET;408,640;N.E.;5123,530;N.E.
2024-03-21 22:00;CET;542,780;N.E.;5106,300;N.E.
2024-03-21 23:00;CET;708,030;N.E.;5165,200;N.E.
2024-03-22 00:00;CET;811,510;N.E.;5248,280;N.E.
2024-03-22 01:00;CET;871,920;N.E.;5117,930;N.E.
2024-03-22 02:00;CET;763,730;N.E.;5114,780;N.E.
2024-03-22 03:00;CET;776,210;N.E.;5006,580;N.E.
2024-03-22 04:00;CET;931,290;N.E.;4692,750;N.E.
2024-03-22 05:00;CET;1076,620;N.E.;4206,750;N.E.
2024-03-22 06:00;CET;1063,810;N.E.;3880,600;N.E.
2024-03-22 07:00;CET;1080,300;N.E.;3523,980;N.E.
2024-03-22 08:00;CET;1115,580;N.E.;3727,550;N.E.
2024-03-22 09:00;CET;1124,000;N.E.;3225,800;N.E.
2024-03-22 10:00;CET;1136,240;N.E.;3445,300;N.E.
2024-03-22 11:00;CET;1158,110;N.E.;3457,280;N.E.
2024-03-22 12:00;CET;1175,290;N.E.;3443,480;N.E.
2024-03-22 13:00;CET;1185,420;N.E.;3455,930;N.E.
2024-03-22 14:00;CET;1155,950;N.E.;3553,650;N.E.
2024-03-22 15:00;CET;1113,000;N.E.;3318,300;N.E.
2024-03-22 16:00;CET;1142,090;N.E.;3458,780;N.E.
2024-03-22 17:00;CET;1159,950;N.E.;3656,580;N.E.
2024-03-22 18:00;CET;1166,780;N.E.;3419,480;N.E.
2024-03-22 19:00;CET;1172,230;N.E.;2977,030;N.E.
2024-03-22 20:00;CET;1169,130;N.E.;2773,780;N.E.
2024-03-22 21:00;CET;1123,000;N.E.;2530,500;N.E.
2024-03-22 22:00;CET;1049,200;N.E.;2425,530;N.E.
2024-03-22 23:00;CET;978,410;N.E.;2541,880;N.E.
2024-03-23 00:00;CET;933,560;N.E.;2712,980;N.E.
2024-03-23 01:00;CET;813,500;N.E.;2878,180;N.E.
2024-03-23 02:00;CET;729,000;N.E.;2900,200;N.E.
2024-03-23 03:00;CET;559,890;N.E.;2789,730;N.E.
2024-03-23 04:00;CET;448,700;N.E.;3383,300;N.E.
2024-03-23 05:00;CET;310,290;N.E.;3974,380;N.E.
2024-03-23 06:00;CET;332,020;N.E.;4222,880;N.E.
2024-03-23 07:00;CET;306,960;N.E.;4560,680;N.E.
2024-03-23 08:00;CET;315,510;N.E.;4532,200;N.E.
2024-03-23 09:00;CET;311,510;N.E.;4412,580;N.E.
2024-03-23 10:00;CET;324,370;N.E.;4677,500;N.E.
2024-03-23 11:00;CET;308,290;N.E.;4841,100;N.E.
2024-03-23 12:00;CET;338,500;N.E.;5112,830;N.E.
2024-03-23 13:00;CET;457,430;N.E.;4940,980;N.E.
2024-03-23 14:00;CET;580,540;N.E.;5179,950;N.E.
2024-03-23 15:00;CET;790,170;N.E.;5443,680;N.E.
2024-03-23 16:00;CET;883,870;N.E.;5604,100;N.E.
2024-03-23 17:00;CET;1047,610;N.E.;5739,680;N.E.
2024-03-23 18:00;CET;1039,070;N.E.;5800,430;N.E.
2024-03-23 19:00;CET;1124,040;N.E.;5767,730;N.E.
2024-03-23 20:00;CET;1046,000;N.E.;5762,150;N.E.
2024-03-23 21:00;CET;1050,130;N.E.;5811,130;N.E.
2024-03-23 22:00;CET;997,950;N.E.;5815,530;N.E.
2024-03-23 23:00;CET;1041,140;N.E.;5394,730;N.E.
2024-03-24 00:00;CET;1108,400;N.E.;4884,480;N.E.
2024-03-24 01:00;CET;1057,830;N.E.;4600,730;N.E.
2024-03-24 02:00;CET;1058,800;N.E.;4464,330;N.E.
2024-03-24 03:00;CET;911,600;N.E.;4342,930;N.E.
2024-03-24 04:00;CET;819,960;N.E.;4313,650;N.E.
2024-03-24 05:00;CET;751,370;N.E.;4772,350;N.E.
2024-03-24 06:00;CET;755,030;N.E.;5064,350;N.E.
2024-03-24 07:00;CET;740,380;N.E.;5183,030;N.E.
2024-03-24 08:00;CET;665,450;N.E.;5002,130;N.E.
2024-03-24 09:00;CET;643,580;N.E.;4880,550;N.E.
2024-03-24 10:00;CET;594,220;N.E.;4482,430;N.E.
2024-03-24 11:00;CET;567,340;N.E.;4224,430;N.E.
2024-03-24 12:00;CET;538,690;N.E.;4182,350;N.E.
2024-03-24 13:00;CET;521,840;N.E.;4137,630;N.E.
2024-03-24 14:00;CET;425,190;N.E.;4366,180;N.E.
2024-03-24 15:00;CET;322,940;N.E.;4848,730;N.E.
2024-03-24 16:00;CET;303,460;N.E.;5472,380;N.E.
2024-03-24 17:00;CET;154,510;N.E.;5809,780;N.E.
2024-03-24 18:00;CET;159,510;N.E.;5900,700;N.E.
2024-03-24 19:00;CET;186,350;N.E.;5808,500;N.E.
2024-03-24 20:00;CET;164,060;N.E.;5445,180;N.E.
2024-03-24 21:00;CET;149,350;N.E.;5017,050;N.E.
2024-03-24 22:00;CET;67,270;N.E.;4542,280;N.E.
2024-03-24 23:00;CET;9,210;N.E.;3999,630;N.E.
2024-03-25 00:00;CET;0,000;N.E.;3623,030;N.E.
2024-03-25 01:00;CET;0,530;N.E.;3046,030;N.E.
2024-03-25 02:00;CET;0,180;N.E.;2943,500;N.E.
2024-03-25 03:00;CET;3,070;N.E.;2817,230;N.E.
2024-03-25 04:00;CET;1,880;N.E.;2406,900;N.E.
2024-03-25 05:00;CET;0,750;N.E.;2019,650;N.E.
2024-03-25 06:00;CET;0,530;N.E.;1636,500;N.E.
2024-03-25 07:00;CET;7,130;N.E.;1296,500;N.E.
2024-03-25 08:00;CET;14,550;N.E.;941,200;N.E.
2024-03-25 09:00;CET;16,440;N.E.;839,250;N.E.
2024-03-25 10:00;CET;10,620;N.E.;662,730;N.E.
2024-03-25 11:00;CET;20,040;N.E.;357,550;N.E.
2024-03-25 12:00;CET;19,510;N.E.;254,230;N.E.
2024-03-25 13:00;CET;47,860;N.E.;171,430;N.E.
2024-03-25 14:00;CET;82,690;N.E.;59,480;N.E.
2024-03-25 15:00;CET;118,570;N.E.;29,800;N.E.
2024-03-25 16:00;CET;155,170;N.E.;11,080;N.E.
2024-03-25 17:00;CET;145,830;N.E.;1,150;N.E.
2024-03-25 18:00;CET;132,920;N.E.;3,400;N.E.
2024-03-25 19:00;CET;75,200;N.E.;25,630;N.E.
2024-03-25 20:00;CET;67,260;N.E.;129,600;N.E.
2024-03-25 21:00;CET;81,990;N.E.;254,500;N.E.
2024-03-25 22:00;CET;82,680;N.E.;441,180;N.E.
2024-03-25 23:00;CET;106,400;N.E.;701,150;N.E.
2024-03-26 00:00;CET;137,280;N.E.;884,430;N.E.
2024-03-26 01:00;CET;173,090;N.E.;1054,900;N.E.
2024-03-26 02:00;CET;164,010;N.E.;1330,100;N.E.
2024-03-26 03:00;CET;140,560;N.E.;1720,800;N.E.
2024-03-26 04:00;CET;178,420;N.E.;2122,980;N.E.
2024-03-26 05:00;CET;172,390;N.E.;2413,380;N.E.
2024-03-26 06:00;CET;192,780;N.E.;2824,330;N.E.
2024-03-26 07:00;CET;178,310;N.E.;3014,450;N.E.
2024-03-26 08:00;CET;186,940;N.E.;3464,350;N.E.
2024-03-26 09:00;CET;158,830;N.E.;3721,780;N.E.
2024-03-26 10:00;CET;314,200;N.E.;3506,950;N.E.
2024-03-26 11:00;CET;470,230;N.E.;3223,450;N.E.
2024-03-26 12:00;CET;672,220;N.E.;3319,330;N.E.
2024-03-26 13:00;CET;724,260;N.E.;3401,830;N.E.
2024-03-26 14:00;CET;885,290;N.E.;3159,030;N.E.
2024-03-26 15:00;CET;1145,600;N.E.;3001,930;N.E.
2024-03-26 16:00;CET;1209,290;N.E.;2685,280;N.E.
2024-03-26 17:00;CET;1229,480;N.E.;2258,980;N.E.
2024-03-26 18:00;CET;1174,730;N.E.;2311,400;N.E.
2024-03-26 19:00;CET;1155,260;N.E.;2628,350;N.E.
2024-03-26 20:00;CET;1187,310;N.E.;2731,250;N.E.
2024-03-26 21:00;CET;1240,210;N.E.;2895,180;N.E.
2024-03-26 22:00;CET;1234,780;N.E.;3184,980;N.E.
2024-03-26 23:00;CET;1152,800;N.E.;3003,650;N.E.
2024-03-27 00:00;CET;1043,440;N.E.;2639,280;N.E.
2024-03-27 01:00;CET;983,350;N.E.;2301,630;N.E.
2024-03-27 02:00;CET;1024,120;N.E.;2201,750;N.E.
2024-03-27 03:00;CET;1062,210;N.E.;2875,780;N.E.
2024-03-27 04:00;CET;1107,220;N.E.;3009,280;N.E.
2024-03-27 05:00;CET;1054,790;N.E.;3136,730;N.E.
2024-03-27 06:00;CET;861,970;N.E.;3009,780;N.E.
2024-03-27 07:00;CET;838,050;N.E.;2958,100;N.E.
2024-03-27 08:00;CET;757,120;N.E.;2771,330;N.E.
2024-03-27 09:00;CET;702,880;N.E.;2814,380;N.E.
2024-03-27 10:00;CET;692,000;N.E.;2866,380;N.E.
2024-03-27 11:00;CET;782,210;N.E.;2647,880;N.E.
2024-03-27 12:00;CET;649,410;N.E.;2518,880;N.E.
2024-03-27 13:00;CET;778,320;N.E.;1730,550;N.E.
2024-03-27 14:00;CET;758,530;N.E.;1066,230;N.E.
2024-03-27 15:00;CET;646,930;N.E.;410,550;N.E.
2024-03-27 16:00;CET;631,110;N.E.;216,330;N.E.
2024-03-27 17:00;CET;697,940;N.E.;93,550;N.E.
2024-03-27 18:00;CET;605,950;N.E.;201,780;N.E.
2024-03-27 19:00;CET;391,810;N.E.;404,230;N.E.
2024-03-27 20:00;CET;405,790;N.E.;604,450;N.E.
2024-03-27 21:00;CET;434,670;N.E.;533,350;N.E.
2024-03-27 22:00;CET;390,470;N.E.;373,550;N.E.
2024-03-27 23:00;CET;564,210;N.E.;163,200;N.E.
2024-03-28 00:00;CET;588,700;N.E.;99,900;N.E.
2024-03-28 01:00;CET;643,510;N.E.;79,800;N.E.
2024-03-28 02:00;CET;840,630;N.E.;143,950;N.E.
2024-03-28 03:00;CET;1007,660;N.E.;397,330;N.E.
2024-03-28 04:00;CET;881,600;N.E.;565,300;N.E.
2024-03-28 05:00;CET;932,770;N.E.;1032,430;N.E.
2024-03-28 06:00;CET;961,460;N.E.;1683,480;N.E.
2024-03-28 07:00;CET;1079,560;N.E.;1462,830;N.E.
2024-03-28 08:00;CET;1130,150;N.E.;1168,200;N.E.
2024-03-28 09:00;CET;1107,790;N.E.;759,980;N.E.
2024-03-28 10:00;CET;1000,890;N.E.;543,380;N.E.
2024-03-28 11:00;CET;968,120;N.E.;399,580;N.E.
2024-03-28 12:00;CET;1040,890;N.E.;399,280;N.E.
2024-03-28 13:00;CET;1116,780;N.E.;583,180;N.E.
2024-03-28 14:00;CET;1119,920;N.E.;2274,130;N.E.
2024-03-28 15:00;CET;1162,620;N.E.;3105,250;N.E.
2024-03-28 16:00;CET;884,060;N.E.;3796,230;N.E.
2024-03-28 17:00;CET;370,380;N.E.;5001,780;N.E.
2024-03-28 18:00;CET;427,480;N.E.;4692,250;N.E.
2024-03-28 19:00;CET;1171,720;N.E.;3664,000;N.E.
2024-03-28 20:00;CET;899,320;N.E.;3997,250;N.E.
2024-03-28 21:00;CET;1021,040;N.E.;4000,130;N.E.
2024-03-28 22:00;CET;1171,750;N.E.;5339,630;N.E.
2024-03-28 23:00;CET;1219,970;N.E.;5699,330;N.E.
2024-03-29 00:00;CET;1119,840;N.E.;6064,180;N.E.
2024-03-29 01:00;CET;866,660;N.E.;6088,200;N.E.
2024-03-29 02:00;CET;309,470;N.E.;6096,280;N.E.
2024-03-29 03:00;CET;220,900;N.E.;6070,750;N.E.
2024-03-29 04:00;CET;424,380;N.E.;5987,580;N.E.
2024-03-29 05:00;CET;753,580;N.E.;6048,130;N.E.
2024-03-29 06:00;CET;1086,460;N.E.;6066,850;N.E.
2024-03-29 07:00;CET;1082,100;N.E.;6008,250;N.E.
2024-03-29 08:00;CET;1008,400;N.E.;5900,730;N.E.
2024-03-29 09:00;CET;999,430;N.E.;5528,750;N.E.
2024-03-29 10:00;CET;950,220;N.E.;5267,730;N.E.
2024-03-29 11:00;CET;1065,520;N.E.;4749,680;N.E.
2024-03-29 12:00;CET;800,040;N.E.;4056,500;N.E.
2024-03-29 13:00;CET;332,530;N.E.;3798,430;N.E.
2024-03-29 14:00;CET;338,570;N.E.;2877,330;N.E.
2024-03-29 15:00;CET;625,840;N.E.;2563,730;N.E.
2024-03-29 16:00;CET;644,020;N.E.;2515,050;N.E.
2024-03-29 17:00;CET;503,440;N.E.;2469,800;N.E.
2024-03-29 18:00;CET;408,620;N.E.;2318,750;N.E.
2024-03-29 19:00;CET;321,890;N.E.;1923,230;N.E.
2024-03-29 20:00;CET;155,200;N.E.;1580,330;N.E.
2024-03-29 21:00;CET;97,130;N.E.;1618,450;N.E.
2024-03-29 22:00;CET;57,380;N.E.;2217,030;N.E.
2024-03-29 23:00;CET;9,430;N.E.;2481,850;N.E.
2024-03-30 00:00;CET;0,000;N.E.;2669,300;N.E.
2024-03-30 01:00;CET;2,190;N.E.;2422,280;N.E.
2024-03-30 02:00;CET;6,900;N.E.;1776,430;N.E.
2024-03-30 03:00;CET;16,020;N.E.;1949,380;N.E.
2024-03-30 04:00;CET;73,520;N.E.;1703,850;N.E.
2024-03-30 05:00;CET;157,070;N.E.;972,100;N.E.
2024-03-30 06:00;CET;378,170;N.E.;477,250;N.E.
2024-03-30 07:00;CET;630,820;N.E.;440,850;N.E.
2024-03-30 08:00;CET;815,960;N.E.;675,430;N.E.
2024-03-30 09:00;CET;792,040;N.E.;424,650;N.E.
2024-03-30 10:00;CET;858,030;N.E.;278,550;N.E.
2024-03-30 11:00;CET;1042,050;N.E.;323,800;N.E.
2024-03-30 12:00;CET;1178,720;N.E.;505,180;N.E.
2024-03-30 13:00;CET;1188,910;N.E.;590,700;N.E.
2024-03-30 14:00;CET;1184,030;N.E.;633,150;N.E.
2024-03-30 15:00;CET;1162,880;N.E.;491,500;N.E.
2024-03-30 16:00;CET;1208,840;N.E.;722,580;N.E.
2024-03-30 17:00;CET;1213,090;N.E.;3191,950;N.E.
2024-03-30 18:00;CET;1182,650;N.E.;3710,730;N.E.
2024-03-30 19:00;CET;1067,780;N.E.;2611,400;N.E.
2024-03-30 20:00;CET;1077,470;N.E.;1181,130;N.E.
2024-03-30 21:00;CET;826,380;N.E.;1010,780;N.E.
2024-03-30 22:00;CET;635,600;N.E.;953,230;N.E.
2024-03-30 23:00;CET;544,940;N.E.;679,880;N.E.
2024-03-31 00:00;CET;356,970;N.E.;401,250;N.E.
2024-03-31 01:00;CET;256,130;N.E.;233,000;N.E.
2024-03-31 03:00;CEST;213,910;N.E.;161,180;N.E.
2024-03-31 04:00;CEST;147,130;N.E.;132,600;N.E.
2024-03-31 05:00;CEST;94,240;N.E.;92,100;N.E.
2024-03-31 06:00;CEST;40,940;N.E.;48,950;N.E.
2024-03-31 07:00;CEST;23,330;N.E.;50,150;N.E.
2024-03-31 08:00;CEST;59,360;N.E.;90,550;N.E.
2024-03-31 09:00;CEST;56,550;N.E.;148,530;N.E.
2024-03-31 10:00;CEST;96,320;N.E.;176,780;N.E.
2024-03-31 11:00;CEST;92,670;N.E.;216,250;N.E.
2024-03-31 12:00;CEST;181,780;N.E.;414,450;N.E.
2024-03-31 13:00;CEST;155,710;N.E.;621,980;N.E.
2024-03-31 14:00;CEST;89,860;N.E.;896,630;N.E.
2024-03-31 15:00;CEST;66,520;N.E.;919,130;N.E.
2024-03-31 16:00;CEST;157,060;N.E.;1235,050;N.E.
2024-03-31 17:00;CEST;257,200;N.E.;1483,980;N.E.
2024-03-31 18:00;CEST;100,390;N.E.;1804,280;N.E.
2024-03-31 19:00;CEST;60,150;N.E.;2039,530;N.E.
2024-03-31 20:00;CEST;132,310;N.E.;2056,000;N.E.
2024-03-31 21:00;CEST;164,050;N.E.;2164,350;N.E.
2024-03-31 22:00;CEST;141,690;N.E.;2382,080;N.E.
2024-03-31 23:00;CEST;40,570;N.E.;2582,230;N.E.
2024-04-01 00:00;CEST;6,060;N.E.;2415,380;N.E.
2024-04-01 01:00;CEST;1,420;N.E.;2765,680;N.E.
2024-04-01 02:00;CEST;6,460;N.E.;2691,250;N.E.
2024-04-01 03:00;CEST;23,510;N.E.;2569,580;N.E.
2024-04-01 04:00;CEST;10,330;N.E.;2479,580;N.E.
2024-04-01 05:00;CEST;0,080;N.E.;2127,780;N.E.
2024-04-01 06:00;CEST;0,230;N.E.;1704,250;N.E.
2024-04-01 07:00;CEST;1,230;N.E.;1127,000;N.E.
2024-04-01 08:00;CEST;6,230;N.E.;742,100;N.E.
2024-04-01 09:00;CEST;40,410;N.E.;533,900;N.E.
2024-04-01 10:00;CEST;110,960;N.E.;535,000;N.E.
2024-04-01 11:00;CEST;155,550;N.E.;682,300;N.E.
2024-04-01 12:00;CEST;176,070;N.E.;446,530;N.E.
2024-04-01 13:00;CEST;375,460;N.E.;302,150;N.E.
2024-04-01 14:00;CEST;534,000;N.E.;246,100;N.E.
2024-04-01 15:00;CEST;510,610;N.E.;327,300;N.E.
2024-04-01 16:00;CEST;752,990;N.E.;861,700;N.E.
2024-04-01 17:00;CEST;932,060;N.E.;1000,450;N.E.
2024-04-01 18:00;CEST;991,820;N.E.;1149,050;N.E.
2024-04-01 19:00;CEST;1122,620;N.E.;1432,080;N.E.
2024-04-01 20:00;CEST;1169,360;N.E.;1627,800;N.E.
2024-04-01 21:00;CEST;977,240;N.E.;2463,400;N.E.
2024-04-01 22:00;CEST;559,050;N.E.;3093,180;N.E.
2024-04-01 23:00;CEST;446,750;N.E.;2851,350;N.E.
2024-04-02 00:00;CEST;359,710;N.E.;2830,650;N.E.
2024-04-02 01:00;CEST;604,140;N.E.;3154,280;N.E.
2024-04-02 02:00;CEST;1038,180;N.E.;3754,500;N.E.
2024-04-02 03:00;CEST;1018,690;N.E.;3951,830;N.E.
2024-04-02 04:00;CEST;1068,230;N.E.;3827,980;N.E.
2024-04-02 05:00;CEST;979,220;N.E.;3419,480;N.E.
2024-04-02 06:00;CEST;1063,270;N.E.;2634,830;N.E.
2024-04-02 07:00;CEST;1230,720;N.E.;2418,330;N.E.
2024-04-02 08:00;CEST;1171,480;N.E.;2336,600;N.E.
2024-04-02 09:00;CEST;1200,540;N.E.;2922,380;N.E.
2024-04-02 10:00;CEST;1176,280;N.E.;3277,480;N.E.
2024-04-02 11:00;CEST;1176,300;N.E.;3444,680;N.E.
2024-04-02 12:00;CEST;1208,880;N.E.;3397,680;N.E.
2024-04-02 13:00;CEST;1209,970;N.E.;3263,630;N.E.
2024-04-02 14:00;CEST;1242,200;N.E.;3165,780;N.E.
2024-04-02 15:00;CEST;1213,260;N.E.;3080,400;N.E.
2024-04-02 16:00;CEST;1193,440;N.E.;2677,930;N.E.
2024-04-02 17:00;CEST;1154,230;N.E.;2217,330;N.E.
2024-04-02 18:00;CEST;978,210;N.E.;1430,580;N.E.
2024-04-02 19:00;CEST;777,290;N.E.;735,780;N.E.
2024-04-02 20:00;CEST;668,690;N.E.;606,850;N.E.
2024-04-02 21:00;CEST;612,650;N.E.;623,680;N.E.
2024-04-02 22:00;CEST;597,590;N.E.;494,550;N.E.
2024-04-02 23:00;CEST;609,270;N.E.;399,450;N.E.
2024-04-03 00:00;CEST;592,710;N.E.;339,930;N.E.
2024-04-03 01:00;CEST;685,990;N.E.;261,050;N.E.
2024-04-03 02:00;CEST;673,970;N.E.;283,500;N.E.
2024-04-03 03:00;CEST;652,490;N.E.;433,100;N.E.
2024-04-03 04:00;CEST;510,140;N.E.;813,350;N.E.
2024-04-03 05:00;CEST;320,150;N.E.;1083,600;N.E.
2024-04-03 06:00;CEST;256,320;N.E.;1365,880;N.E.
2024-04-03 07:00;CEST;204,280;N.E.;1946,300;N.E.
2024-04-03 08:00;CEST;125,500;N.E.;2534,450;N.E.
2024-04-03 09:00;CEST;130,590;N.E.;3135,280;N.E.
2024-04-03 10:00;CEST;52,410;N.E.;3427,880;N.E.
2024-04-03 11:00;CEST;8,830;N.E.;3480,430;N.E.
2024-04-03 12:00;CEST;5,900;N.E.;3295,030;N.E.
2024-04-03 13:00;CEST;0,480;N.E.;2930,030;N.E.
2024-04-03 14:00;CEST;0,060;N.E.;2834,780;N.E.
2024-04-03 15:00;CEST;3,030;N.E.;2577,050;N.E.
2024-04-03 16:00;CEST;20,960;N.E.;2400,750;N.E.
2024-04-03 17:00;CEST;80,080;N.E.;2651,650;N.E.
2024-04-03 18:00;CEST;199,160;N.E.;2908,580;N.E.
2024-04-03 19:00;CEST;389,580;N.E.;3410,000;N.E.
2024-04-03 20:00;CEST;624,490;N.E.;3825,680;N.E.
2024-04-03 21:00;CEST;829,240;N.E.;4458,480;N.E.
2024-04-03 22:00;CEST;997,180;N.E.;4791,300;N.E.
2024-04-03 23:00;CEST;1093,790;N.E.;5349,200;N.E.
2024-04-04 00:00;CEST;1176,060;N.E.;5594,330;N.E.
2024-04-04 01:00;CEST;1196,310;N.E.;5720,680;N.E.
2024-04-04 02:00;CEST;1209,490;N.E.;5190,130;N.E.
2024-04-04 03:00;CEST;1222,030;N.E.;5569,930;N.E.
2024-04-04 04:00;CEST;1200,720;N.E.;5418,280;N.E.
2024-04-04 05:00;CEST;1161,570;N.E.;5149,200;N.E.
2024-04-04 06:00;CEST;1119,160;N.E.;5204,280;N.E.
2024-04-04 07:00;CEST;974,430;N.E.;5024,030;N.E.
2024-04-04 08:00;CEST;654,800;N.E.;4421,550;N.E.
2024-04-04 09:00;CEST;258,940;N.E.;3878,100;N.E.
2024-04-04 10:00;CEST;104,370;N.E.;3032,900;N.E.
2024-04-04 11:00;CEST;125,020;N.E.;2498,950;N.E.
2024-04-04 12:00;CEST;129,400;N.E.;2594,280;N.E.
2024-04-04 13:00;CEST;84,050;N.E.;3085,400;N.E.
2024-04-04 14:00;CEST;193,140;N.E.;3153,350;N.E.
2024-04-04 15:00;CEST;326,330;N.E.;2562,650;N.E.
2024-04-04 16:00;CEST;503,230;N.E.;3107,130;N.E.
2024-04-04 17:00;CEST;476,370;N.E.;3707,880;N.E.
2024-04-04 18:00;CEST;428,520;N.E.;4023,200;N.E.
2024-04-04 19:00;CEST;640,050;N.E.;4070,630;N.E.
2024-04-04 20:00;CEST;632,920;N.E.;4993,080;N.E.
2024-04-04 21:00;CEST;806,610;N.E.;5369,550;N.E.
2024-04-04 22:00;CEST;1091,000;N.E.;5263,580;N.E.
2024-04-04 23:00;CEST;1213,030;N.E.;4703,830;N.E.
